1,9.321714e-01,-4.223251e+00
2,6.991366e+00,-5.070904e+00
3,4.888413e+00,-2.501057e+00
4,2.240461e+00,-6.669429e+00
5,3.983748e+00,-3.488967e+00
6,5.248022e+00,-6.864388e+00
